timestamp,aerosol_optical_depth,alder_pollen,ammonia,apparent_temperature,birch_pollen,carbon_monoxide,cloud_cover,cloud_cover_high,cloud_cover_low,cloud_cover_mid,dew_point_2m,diffuse_radiation,direct_radiation,dust,et0_fao_evapotranspiration,european_aqi,european_aqi_nitrogen_dioxide,european_aqi_ozone,european_aqi_pm10,european_aqi_pm2_5,european_aqi_sulphur_dioxide,grass_pollen,is_day,mugwort_pollen,nitrogen_dioxide,olive_pollen,ozone,pm10,pm2_5,precipitation,ragweed_pollen,rain,relative_humidity_2m,shortwave_radiation,snow_depth,snowfall,sulphur_dioxide,sunshine_duration,surface_pressure,temperature_2m,terrestrial_radiation,vapour_pressure_deficit,visibility,weather_code,wind_direction_10m,wind_direction_80m,wind_gusts_10m,wind_speed_10m,wind_speed_80m
2024-05-08 13:00:00+00:00,0.29,0.0,0.0,38.3,0.0,285.0,0.0,0.0,0.0,0.0,14.2,220.0,685.0,13.0,0.72,74.0,2.0,74.0,27.0,34.0,3.0,0.0,1.0,0.0,4.3,0.0,209.0,34.9,21.7,0.0,0.0,0.0,28.0,905.0,0.0,0.0,13.5,3600.0,952.2,35.3,1279.4,4.11,0.0,0.0,148.0,0.0,15.8,4.7,0.0
2024-05-08 14:00:00+00:00,0.33,0.0,0.0,38.2,0.0,294.0,4.0,4.0,0.0,0.0,13.1,210.0,635.0,12.0,0.66,75.0,2.0,75.0,27.0,34.0,2.0,0.0,1.0,0.0,4.6,0.0,211.0,34.7,21.7,0.0,0.0,0.0,26.0,845.0,0.0,0.0,11.8,3600.0,951.6,35.7,1212.4,4.33,0.0,0.0,153.0,0.0,15.1,2.4,0.0
2024-05-08 15:00:00+00:00,0.33,0.0,0.0,37.2,0.0,270.0,3.0,3.0,0.0,0.0,12.1,193.0,535.0,11.0,0.56,75.0,2.0,75.0,27.0,34.0,2.0,0.0,1.0,0.0,3.1,0.0,212.0,34.2,21.4,0.0,0.0,0.0,24.0,728.0,0.0,0.0,11.0,3600.0,951.1,35.8,1078.0,4.45,0.0,0.0,99.0,0.0,11.5,2.2,0.0
2024-05-08 16:00:00+00:00,0.31,0.0,0.0,35.7,0.0,254.0,0.0,0.0,0.0,0.0,11.6,172.0,386.0,11.0,0.43,74.0,1.0,74.0,27.0,35.0,2.0,0.0,1.0,0.0,2.7,0.0,207.0,33.1,20.6,0.0,0.0,0.0,24.0,558.0,0.0,0.0,10.4,3600.0,950.6,35.5,885.1,4.4,0.0,0.0,99.0,0.0,10.4,2.2,0.0
2024-05-08 17:00:00+00:00,0.18,0.0,0.0,35.4,0.0,329.0,11.0,11.0,0.0,0.0,13.6,142.0,224.0,0.0,0.28,68.0,6.0,68.0,27.0,35.0,2.0,0.0,1.0,0.0,11.8,0.0,175.0,16.0,11.3,0.0,0.0,0.0,28.0,366.0,0.0,0.0,7.7,3600.0,950.1,34.6,646.9,3.94,0.0,0.0,243.0,0.0,7.9,2.4,0.0
2024-05-08 18:00:00+00:00,0.17,0.0,0.0,32.7,0.0,569.0,11.0,10.0,0.0,1.0,17.0,96.0,74.0,0.0,0.22,62.0,17.0,62.0,27.0,35.0,2.0,0.0,1.0,0.0,34.2,0.0,141.0,21.4,15.1,0.0,0.0,0.0,41.0,170.0,0.0,0.0,7.8,3600.0,949.7,31.9,379.8,2.78,0.0,0.0,310.0,0.0,19.1,11.2,0.0
2024-05-08 19:00:00+00:00,0.15,0.0,0.0,28.5,0.0,901.0,1.0,0.0,0.0,0.0,12.6,26.0,8.0,0.0,0.13,38.0,30.0,38.0,27.0,35.0,2.0,0.0,0.0,0.0,65.0,0.0,94.0,28.9,20.3,0.0,0.0,0.0,36.0,34.0,0.0,0.0,8.0,766.28,948.9,29.1,104.3,2.58,0.0,0.0,331.0,0.0,18.4,10.3,0.0
2024-05-08 20:00:00+00:00,0.13,0.0,0.0,24.6,0.0,1163.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.11,39.0,39.0,22.0,27.0,35.0,2.0,0.0,0.0,0.0,87.5,0.0,55.0,35.0,24.5,0.0,0.0,0.0,35.0,0.0,0.0,0.0,7.9,0.0,948.8,26.2,0.0,2.2,0.0,0.0,332.0,0.0,16.9,10.6,0.0
2024-05-08 21:00:00+00:00,0.12,0.0,0.0,23.5,0.0,1307.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.09,44.0,44.0,13.0,27.0,35.0,1.0,0.0,0.0,0.0,95.3,0.0,32.0,38.4,27.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,7.4,0.0,948.8,25.0,0.0,1.98,0.0,0.0,321.0,0.0,15.1,9.2,0.0
2024-05-08 22:00:00+00:00,0.11,0.0,0.0,24.7,0.0,1379.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.07,43.0,43.0,7.0,27.0,36.0,1.0,0.0,0.0,0.0,94.8,0.0,18.0,38.9,27.2,0.0,0.0,0.0,32.0,0.0,0.0,0.0,6.6,0.0,949.3,26.1,0.0,2.29,0.0,0.0,354.0,0.0,10.8,6.5,0.0
2024-05-08 23:00:00+00:00,0.1,0.0,0.0,21.6,0.0,1360.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.04,39.0,39.0,5.0,27.0,36.0,1.0,0.0,0.0,0.0,88.3,0.0,12.0,35.7,25.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,5.7,0.0,948.3,22.4,0.0,1.45,0.0,0.0,4.0,0.0,8.6,5.8,0.0
2024-05-09 00:00:00+00:00,0.1,0.0,0.0,20.5,0.0,1201.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.05,36.0,33.0,7.0,27.0,36.0,1.0,0.0,0.0,0.0,73.5,0.0,17.0,29.0,20.3,0.0,0.0,0.0,45.0,0.0,0.0,0.0,4.8,0.0,948.2,21.7,0.0,1.44,0.0,0.0,351.0,0.0,9.0,6.9,0.0
2024-05-09 01:00:00+00:00,0.1,0.0,0.0,19.3,0.0,950.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.07,35.0,25.0,12.0,27.0,35.0,1.0,0.0,0.0,0.0,52.8,0.0,30.0,21.7,15.1,0.0,0.0,0.0,45.0,0.0,0.0,0.0,3.8,0.0,947.1,21.1,0.0,1.39,0.0,0.0,10.0,0.0,12.2,10.2,0.0
2024-05-09 02:00:00+00:00,0.1,0.0,0.0,19.9,0.0,726.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.08,35.0,18.0,16.0,27.0,35.0,1.0,0.0,0.0,0.0,35.6,0.0,41.0,15.7,10.9,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.1,0.0,946.6,22.0,0.0,1.57,0.0,0.0,12.0,0.0,13.7,10.3,0.0
2024-05-09 03:00:00+00:00,0.11,0.0,0.0,23.9,0.0,548.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.04,35.0,12.0,18.0,27.0,35.0,1.0,0.0,0.0,0.0,24.5,0.0,45.0,11.5,7.8,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.6,0.0,947.1,25.2,0.0,2.2,0.0,0.0,121.0,0.0,11.9,4.2,0.0
2024-05-09 04:00:00+00:00,0.11,0.0,0.0,18.7,0.0,399.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,1.0,0.04,35.0,8.0,18.0,27.0,35.0,0.0,0.0,0.0,0.0,16.8,0.0,46.0,8.8,5.8,0.0,0.0,0.0,49.0,0.0,0.0,0.0,2.4,0.0,946.8,20.0,0.0,1.19,0.0,0.0,229.0,0.0,9.0,6.6,0.0
2024-05-09 05:00:00+00:00,0.15,0.0,0.0,21.5,0.0,459.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.02,35.0,10.0,12.0,27.0,35.0,0.0,0.0,0.0,0.0,19.7,0.0,31.0,8.8,6.1,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.9,0.0,947.6,22.2,0.0,1.54,0.0,0.0,323.0,0.0,9.4,3.6,0.0
2024-05-09 06:00:00+00:00,0.17,0.0,0.0,21.6,0.0,500.0,0.0,0.0,0.0,0.0,11.6,19.0,4.0,0.0,0.05,35.0,11.0,20.0,26.0,35.0,1.0,0.0,1.0,0.0,21.2,0.0,51.0,10.6,7.2,0.0,0.0,0.0,52.0,23.0,0.0,0.0,3.3,0.0,950.1,22.0,73.9,1.28,0.0,0.0,38.0,0.0,9.4,5.9,0.0
2024-05-09 07:00:00+00:00,0.2,0.0,0.0,23.3,0.0,554.0,0.0,0.0,0.0,0.0,12.6,87.0,62.0,0.0,0.15,34.0,12.0,32.0,26.0,34.0,1.0,0.0,1.0,0.0,23.1,0.0,79.0,18.3,12.5,0.0,0.0,0.0,49.0,149.0,0.0,0.0,5.3,3600.0,951.1,23.9,342.1,1.51,0.0,0.0,43.0,0.0,14.8,9.4,0.0
